"user_id","num_clicks","num_sessions","avg_session_duration","age","married","has_children","nights","rooms","num_seats","checkedin_bags","trip_length_days","num_trips","num_flights2","flight_original_price","discounted_flight","hotel_original_price","discounted_hotel","days_until_departure","distance_km","trip_length_category","hotel_spend_category","trip_frequency_category","persona_type","user_id","perks"
"525212","159","8","146.25","17","false","false","9","3","2","2","9","3","4","816","2449","822","808","13","4556.487496957996","Medium Trip","Medium Spender","Frequent Traveler","Normal Travelers","525212","10% discount at any hotel bookings"
"521343","181","9","150.56","37","false","false","5","3","5","5","27","5","10","769","3614","1493","1493","35","3677.167118333122","Long Trip","Medium Spender","Frequent Traveler","Groups","521343","1 night free hotel with meals"
"469699","167","9","138.78","54","true","true","5","2","1","1","0","2","1","94","188","705","705","7","1163.95120392195","Long Trip","Medium Spender","Frequent Traveler","Normal Travelers","469699","10% discount at any hotel bookings"
"560362","160","8","148.50","45","false","false","6","4","4","4","7","4","7","1317","5203","1101","1101","21","8971.149678410911","Medium Trip","Medium Spender","Frequent Traveler","Groups","560362","1 night free hotel with meals"
"529237","72","8","66.88","44","true","true","11","2","1","1","2","2","2","454","908","1825","1825","4","2638.7404634529416","Short Trip","Medium Spender","Frequent Traveler","Business","529237","free checked bag"
"618201","92","8","86.50","49","true","false","2","2","2","2","3","2","4","2073","3940","836","836","13","7139.159906397182","Short Trip","Medium Spender","Frequent Traveler","Couple","618201","couple massage"
"497042","201","8","183.25","56","true","true","11","4","4","4","14","4","7","2017","7866","907","907","30","13281.40455784562","Long Trip","Medium Spender","Frequent Traveler","Family","497042","no cancellation fees"
"517438","165","9","136.56","39","false","false","5","6","5","5","9","5","9","1741","8268","1398","1353","34","8340.066195794128","Medium Trip","Medium Spender","Frequent Traveler","Groups","517438","1 night free hotel with meals"
"635587","111","8","103.13","51","false","false","6","2","2","2","9","2","4","817","1552","590","590","11","4651.397485083084","Medium Trip","Medium Spender","Frequent Traveler","Normal Travelers","635587","10% discount at any hotel bookings"
"528930","73","8","68.63","50","true","true","4","2","2","2","8","2","4","487","974","982","942","11","2984.072810788858","Medium Trip","Medium Spender","Frequent Traveler","Normal Travelers","528930","10% discount at any hotel bookings"
"543075","144","8","133.75","51","true","true","2","1","1","1","3","1","2","411","411","534","534","5","2192.4304686992414","Short Trip","Medium Spender","Rare Traveler","Business","543075","free checked bag"
"586063","501","8","1179.75","43","false","false","2","2","1","1","4","1","2","645","645","1448","1448","8","1744.1819617413962","Short Trip","Medium Spender","Rare Traveler","Solo","586063","no cancellation fees"
"546485","120","8","112.63","43","true","true","10","4","4","4","16","4","8","1363","5454","1624","1624","39","7791.061693227823","Long Trip","Medium Spender","Frequent Traveler","Family","546485","no cancellation fees"
"512060","133","9","110.33","53","true","false","10","3","2","2","7","3","4","872","2573","1713","1701","12","4822.10327235271","Medium Trip","Medium Spender","Frequent Traveler","Couple","512060","couple massage"
"585832","87","8","80.38","50","false","false","4","2","2","2","6","2","4","529","1058","533","533","14","2785.658678835881","Medium Trip","Medium Spender","Frequent Traveler","Normal Travelers","585832","10% discount at any hotel bookings"
"534246","97","8","90.13","38","true","false","12","2","1","1","3","2","2","50","100","1489","1489","9","290.36610716700034","Short Trip","Medium Spender","Frequent Traveler","Business","534246","free checked bag"
"573291","159","8","148.50","57","true","false","12","4","5","5","16","5","9","1587","7221","1268","1268","27","9629.64035077369","Long Trip","Medium Spender","Frequent Traveler","Groups","573291","1 night free hotel with meals"
"573807","147","8","136.50","36","true","true","4","2","2","2","7","2","4","693","1386","1026","1026","9","3832.844435234103","Medium Trip","Medium Spender","Frequent Traveler","Normal Travelers","573807","10% discount at any hotel bookings"
"635442","129","9","106.67","47","true","true","13","4","4","4","18","4","8","964","3712","1522","1450","26","5704.95865999932","Long Trip","Medium Spender","Frequent Traveler","Family","635442","no cancellation fees"
"584030","158","8","145.75","53","true","true","5","4","4","4","11","4","8","1330","4988","933","933","23","7580.660963952452","Long Trip","Medium Spender","Frequent Traveler","Family","584030","no cancellation fees"
"573988","122","8","114.25","48","true","true","20","3","3","3","23","3","6","1064","3193","1688","1688","24","5827.534148211435","Long Trip","Medium Spender","Frequent Traveler","Family","573988","no cancellation fees"
"574909","124","8","116.13","44","true","true","5","3","3","3","9","3","6","870","2611","1202","1185","20","4761.506495740388","Medium Trip","Medium Spender","Frequent Traveler","Family","574909","no cancellation fees"
"641310","163","8","152.25","44","false","true","6","1","1","1","7","1","2","103","103","1716","1716","3","543.2317983362377","Medium Trip","Medium Spender","Rare Traveler","Normal Travelers","641310","10% discount at any hotel bookings"
"496016","208","8","194.63","43","true","false","8","4","4","4","12","4","8","906","3443","1807","1771","29","5025.1755363772645","Long Trip","Medium Spender","Frequent Traveler","Groups","496016","1 night free hotel with meals"
"763129","460","8","1211.63","55","false","false","12","1","0","0","0","1","0","0","0","1824","1642","0","0","Long Trip","Medium Spender","Rare Traveler","Normal Travelers","763129","10% discount at any hotel bookings"
"519383","82","9","131.86","33","false","false","5","1","0","0","0","1","0","0","0","1140","1140","0","0","Long Trip","Medium Spender","Rare Traveler","Normal Travelers","519383","10% discount at any hotel bookings"
"516578","186","8","172.63","40","false","false","17","5","4","4","22","4","8","1881","7524","2032","1966","26","7941.311580686085","Long Trip","Medium Spender","Frequent Traveler","Groups","516578","1 night free hotel with meals"
"509598","125","8","116.00","39","false","false","11","3","3","3","14","3","6","1012","2783","1653","1653","23","5942.599186857427","Long Trip","Medium Spender","Frequent Traveler","Groups","509598","1 night free hotel with meals"
"514215","162","8","149.75","54","false","false","13","3","3","3","17","3","6","951","2854","2082","1991","19","5872.783281822089","Long Trip","Medium Spender","Frequent Traveler","Groups","514215","1 night free hotel with meals"
"545327","160","8","146.38","28","true","true","7","5","3","3","10","4","6","505","1918","903","903","16","2352.7291834510993","Medium Trip","Medium Spender","Frequent Traveler","Family","545327","no cancellation fees"
"679040","122","8","113.00","48","true","true","6","3","2","2","4","3","4","579","1738","1024","996","14","3005.6046423607004","Short Trip","Medium Spender","Frequent Traveler","Normal Travelers","679040","10% discount at any hotel bookings"
"508848","143","8","132.63","53","true","true","10","2","2","2","13","2","4","346","691","1293","1293","15","1868.748411085628","Long Trip","Medium Spender","Frequent Traveler","Normal Travelers","508848","10% discount at any hotel bookings"
"375729","142","8","131.13","53","false","false","6","3","3","3","11","3","6","1032","2787","1667","1667","18","5565.25901030301","Long Trip","Medium Spender","Frequent Traveler","Groups","375729","1 night free hotel with meals"
"555782","110","8","103.13","56","true","true","9","2","1","1","7","2","2","311","621","826","793","5","1764.4737276695416","Medium Trip","Medium Spender","Frequent Traveler","Normal Travelers","555782","10% discount at any hotel bookings"
"560870","114","8","106.13","54","true","false","4","1","2","2","9","2","4","1084","2167","560","532","11","6181.571451259577","Medium Trip","Medium Spender","Frequent Traveler","Couple","560870","couple massage"
"552734","136","8","127.50","52","false","true","8","3","4","4","14","4","8","1294","5177","978","978","31","7377.0061085540965","Long Trip","Medium Spender","Frequent Traveler","Family2","552734","exclusive discounts and family adventure tour"
"607626","72","8","67.38","18","false","false","9","1","0","0","0","1","0","0","0","666","666","0","0","Long Trip","Medium Spender","Rare Traveler","Normal Travelers","607626","10% discount at any hotel bookings"
"561201","140","8","130.63","59","true","true","6","2","2","2","10","3","4","1074","3114","744","744","262","3105.492441246116","Medium Trip","Medium Spender","Frequent Traveler","Normal Travelers","561201","10% discount at any hotel bookings"
"600395","138","8","128.38","54","true","false","8","5","3","3","11","4","6","1117","4467","1025","990","17","5186.258240813493","Long Trip","Medium Spender","Frequent Traveler","Groups","600395","1 night free hotel with meals"
"524214","84","8","79.13","33","false","false","4","1","1","1","2","2","2","189","377","1184","1184","5","1078.4718671729609","Short Trip","Medium Spender","Frequent Traveler","Solo","524214","no cancellation fees"
"563507","125","8","117.25","38","true","false","6","3","4","4","13","4","8","2396","9223","1186","1186","28","11962.525740913832","Long Trip","Medium Spender","Frequent Traveler","Groups","563507","1 night free hotel with meals"
"544444","117","8","108.38","54","false","false","6","3","2","2","8","2","4","342","666","1182","1182","15","1748.735973298768","Medium Trip","Medium Spender","Frequent Traveler","Normal Travelers","544444","10% discount at any hotel bookings"
"527389","89","8","83.00","34","false","true","6","3","0","0","0","2","0","0","0","696","696","0","0","Long Trip","Medium Spender","Frequent Traveler","Normal Travelers","527389","10% discount at any hotel bookings"
"536469","96","8","87.75","33","false","false","4","1","1","1","5","1","2","91","91","928","928","7","498.327197625588","Short Trip","Medium Spender","Rare Traveler","Solo","536469","no cancellation fees"
"557118","156","9","130.78","40","false","false","11","5","5","5","17","5","10","1501","7354","1489","1436","39","8363.404218011496","Long Trip","Medium Spender","Frequent Traveler","Groups","557118","1 night free hotel with meals"
"594238","148","8","139.13","55","true","true","3","2","2","2","7","2","4","856","1626","767","767","15","4764.267935112223","Medium Trip","Medium Spender","Frequent Traveler","Normal Travelers","594238","10% discount at any hotel bookings"
"424553","216","8","201.13","49","true","false","16","3","1","1","6","3","2","393","1180","1798","1798","11","2140.4496133487564","Medium Trip","Medium Spender","Frequent Traveler","Normal Travelers","424553","10% discount at any hotel bookings"
"530213","129","9","106.78","49","true","false","7","3","3","3","10","3","6","796","2387","719","719","25","4894.241150527221","Medium Trip","Medium Spender","Frequent Traveler","Groups","530213","1 night free hotel with meals"
"547453","107","8","99.38","29","false","true","7","3","2","2","4","3","4","846","2538","1223","1201","15","4614.159069929023","Short Trip","Medium Spender","Frequent Traveler","Normal Travelers","547453","10% discount at any hotel bookings"
"564962","145","8","136.00","53","true","false","6","4","4","4","12","4","8","2034","8136","1217","1217","32","11202.847944045656","Long Trip","Medium Spender","Frequent Traveler","Groups","564962","1 night free hotel with meals"
"621849","143","8","133.63","53","true","true","7","4","3","3","7","3","5","1025","2921","1576","1576","22","5840.036224504872","Medium Trip","Medium Spender","Frequent Traveler","Family","621849","no cancellation fees"
